id,date,time,name,size,type,price
2015-017264,2015-10-20,20:11:11,hawaiian,S,classic,10.5
2015-017265,2015-10-20,20:24:37,calabrese,M,supreme,16.25
2015-017265,2015-10-20,20:24:37,ital_supr,M,supreme,16.5
2015-017265,2015-10-20,20:24:37,five_cheese,L,veggie,18.5
2015-017265,2015-10-20,20:24:37,classic_dlx,M,classic,16
2015-017266,2015-10-20,20:42:49,bbq_ckn,M,chicken,16.75
2015-017266,2015-10-20,20:42:49,ital_supr,M,supreme,16.5
2015-017266,2015-10-20,20:42:49,pepperoni,M,classic,12.5
2015-017266,2015-10-20,20:42:49,green_garden,M,veggie,16
2015-017267,2015-10-20,20:48:39,classic_dlx,L,classic,20.5
2015-017267,2015-10-20,20:48:39,cali_ckn,M,chicken,16.75
2015-017267,2015-10-20,20:48:39,hawaiian,S,classic,10.5
2015-017268,2015-10-20,20:59:52,the_greek,M,classic,16
2015-017268,2015-10-20,20:59:52,five_cheese,L,veggie,18.5
2015-017269,2015-10-20,21:03:35,classic_dlx,L,classic,20.5
2015-017269,2015-10-20,21:03:35,ckn_alfredo,M,chicken,16.75
2015-017269,2015-10-20,21:03:35,green_garden,L,veggie,20.25
2015-017270,2015-10-20,21:25:48,ital_cpcllo,L,classic,20.5
2015-017271,2015-10-20,21:38:55,bbq_ckn,S,chicken,12.75
2015-017272,2015-10-20,22:25:01,ital_supr,S,supreme,12.5
2015-017272,2015-10-20,22:25:01,spicy_ital,M,supreme,16.5
2015-017273,2015-10-20,22:32:49,spin_pesto,L,veggie,20.75
2015-017273,2015-10-20,22:32:49,five_cheese,L,veggie,18.5
2015-017273,2015-10-20,22:32:49,big_meat,S,classic,12
2015-017273,2015-10-20,22:32:49,big_meat,S,classic,12
2015-017274,2015-10-21,11:16:30,soppressata,S,supreme,12.5
2015-017274,2015-10-21,11:16:30,spicy_ital,L,supreme,20.75
2015-017275,2015-10-21,11:21:11,four_cheese,L,veggie,17.95
2015-017275,2015-10-21,11:21:11,hawaiian,S,classic,10.5
2015-017275,2015-10-21,11:21:11,prsc_argla,M,supreme,16.5
2015-017275,2015-10-21,11:21:11,spicy_ital,L,supreme,20.75
2015-017275,2015-10-21,11:21:11,southw_ckn,M,chicken,16.75
2015-017275,2015-10-21,11:21:11,hawaiian,M,classic,13.25
2015-017275,2015-10-21,11:21:11,mediterraneo,L,veggie,20.25
2015-017276,2015-10-21,11:21:48,napolitana,M,classic,16
2015-017277,2015-10-21,11:25:58,mediterraneo,M,veggie,16
2015-017278,2015-10-21,11:37:19,hawaiian,S,classic,10.5
2015-017279,2015-10-21,11:38:41,ital_veggie,S,veggie,12.75
2015-017279,2015-10-21,11:38:41,four_cheese,L,veggie,17.95
2015-017280,2015-10-21,11:38:59,hawaiian,L,classic,16.5
2015-017280,2015-10-21,11:38:59,spinach_fet,M,veggie,16
2015-017280,2015-10-21,11:38:59,napolitana,L,classic,20.5
2015-017280,2015-10-21,11:38:59,pepperoni,S,classic,9.75
2015-017281,2015-10-21,12:16:09,pepperoni,M,classic,12.5
2015-017281,2015-10-21,12:16:09,cali_ckn,L,chicken,20.75
2015-017282,2015-10-21,12:22:39,mexicana,M,veggie,16
2015-017282,2015-10-21,12:22:39,thai_ckn,M,chicken,16.75
2015-017282,2015-10-21,12:22:39,cali_ckn,M,chicken,16.75
2015-017282,2015-10-21,12:22:39,ital_cpcllo,L,classic,20.5
2015-017283,2015-10-21,12:26:36,spicy_ital,M,supreme,16.5
2015-017284,2015-10-21,12:31:38,pep_msh_pep,L,classic,17.5
2015-017285,2015-10-21,12:41:50,classic_dlx,L,classic,20.5
2015-017285,2015-10-21,12:41:50,peppr_salami,M,supreme,16.5
2015-017285,2015-10-21,12:41:50,ital_veggie,L,veggie,21
2015-017286,2015-10-21,12:44:37,hawaiian,M,classic,13.25
2015-017286,2015-10-21,12:44:37,mexicana,M,veggie,16
2015-017287,2015-10-21,12:57:22,pepperoni,S,classic,9.75
2015-017287,2015-10-21,12:57:22,four_cheese,M,veggie,14.75
2015-017287,2015-10-21,12:57:22,napolitana,L,classic,20.5
2015-017287,2015-10-21,12:57:22,five_cheese,L,veggie,18.5
2015-017287,2015-10-21,12:57:22,pep_msh_pep,M,classic,14.5
2015-017287,2015-10-21,12:57:22,soppressata,L,supreme,20.75
2015-017287,2015-10-21,12:57:22,ckn_alfredo,M,chicken,16.75
2015-017288,2015-10-21,13:01:56,southw_ckn,L,chicken,20.75
2015-017288,2015-10-21,13:01:56,soppressata,M,supreme,16.5
2015-017289,2015-10-21,13:14:57,four_cheese,L,veggie,17.95
2015-017290,2015-10-21,13:32:00,spin_pesto,S,veggie,12.5
2015-017290,2015-10-21,13:32:00,the_greek,L,classic,20.5
2015-017290,2015-10-21,13:32:00,spinach_fet,L,veggie,20.25
2015-017291,2015-10-21,13:32:54,ital_veggie,S,veggie,12.75
2015-017291,2015-10-21,13:32:54,hawaiian,S,classic,10.5
2015-017291,2015-10-21,13:32:54,peppr_salami,L,supreme,20.75
2015-017291,2015-10-21,13:32:54,pepperoni,S,classic,9.75
2015-017292,2015-10-21,13:33:13,pepperoni,M,classic,12.5
2015-017292,2015-10-21,13:33:13,five_cheese,L,veggie,18.5
2015-017292,2015-10-21,13:33:13,ital_supr,M,supreme,16.5
2015-017292,2015-10-21,13:33:13,southw_ckn,S,chicken,12.75
2015-017292,2015-10-21,13:33:13,thai_ckn,L,chicken,20.75
2015-017292,2015-10-21,13:33:13,five_cheese,L,veggie,18.5
2015-017292,2015-10-21,13:33:13,ital_cpcllo,M,classic,16
2015-017292,2015-10-21,13:33:13,pep_msh_pep,S,classic,11
2015-017292,2015-10-21,13:33:13,ital_supr,M,supreme,16.5
2015-017292,2015-10-21,13:33:13,ital_veggie,L,veggie,21
2015-017292,2015-10-21,13:33:13,sicilian,M,supreme,16.25
2015-017292,2015-10-21,13:33:13,veggie_veg,L,veggie,20.25
2015-017292,2015-10-21,13:33:13,hawaiian,S,classic,10.5
2015-017293,2015-10-21,13:38:56,spicy_ital,M,supreme,16.5
2015-017294,2015-10-21,13:48:08,bbq_ckn,M,chicken,16.75
2015-017294,2015-10-21,13:48:08,mediterraneo,L,veggie,20.25
2015-017294,2015-10-21,13:48:08,spinach_fet,M,veggie,16
2015-017294,2015-10-21,13:48:08,classic_dlx,S,classic,12
2015-017295,2015-10-21,13:49:59,big_meat,S,classic,12
2015-017295,2015-10-21,13:49:59,ckn_alfredo,M,chicken,16.75
2015-017295,2015-10-21,13:49:59,ckn_pesto,S,chicken,12.75
2015-017295,2015-10-21,13:49:59,ital_supr,S,supreme,12.5
2015-017296,2015-10-21,13:58:34,southw_ckn,L,chicken,20.75
2015-017296,2015-10-21,13:58:34,thai_ckn,L,chicken,20.75
2015-017296,2015-10-21,13:58:34,ital_supr,L,supreme,20.75
2015-017297,2015-10-21,13:58:41,ckn_alfredo,M,chicken,16.75
2015-017298,2015-10-21,14:06:53,cali_ckn,S,chicken,12.75
2015-017299,2015-10-21,15:02:54,green_garden,M,veggie,16
2015-017300,2015-10-21,15:36:35,veggie_veg,L,veggie,20.25
2015-017300,2015-10-21,15:36:35,ital_cpcllo,S,classic,12
2015-017300,2015-10-21,15:36:35,ital_veggie,M,veggie,16.75
2015-017300,2015-10-21,15:36:35,classic_dlx,M,classic,16
2015-017301,2015-10-21,16:08:04,mediterraneo,M,veggie,16
2015-017301,2015-10-21,16:08:04,spinach_supr,L,supreme,20.75
2015-017301,2015-10-21,16:08:04,mexicana,L,veggie,20.25
2015-017302,2015-10-21,16:55:46,thai_ckn,L,chicken,20.75
2015-017302,2015-10-21,16:55:46,spinach_supr,S,supreme,12.5
2015-017302,2015-10-21,16:55:46,cali_ckn,M,chicken,16.75
2015-017302,2015-10-21,16:55:46,spicy_ital,S,supreme,12.5
2015-017303,2015-10-21,16:55:59,ckn_alfredo,L,chicken,20.75
2015-017303,2015-10-21,16:55:59,classic_dlx,S,classic,12
2015-017303,2015-10-21,16:55:59,five_cheese,L,veggie,18.5
2015-017303,2015-10-21,16:55:59,cali_ckn,L,chicken,20.75
2015-017304,2015-10-21,16:56:38,ital_supr,S,supreme,12.5
2015-017305,2015-10-21,16:58:23,hawaiian,L,classic,16.5
2015-017305,2015-10-21,16:58:23,ckn_alfredo,S,chicken,12.75
2015-017305,2015-10-21,16:58:23,mexicana,L,veggie,20.25
2015-017306,2015-10-21,17:10:46,four_cheese,L,veggie,17.95
2015-017306,2015-10-21,17:10:46,ital_supr,L,supreme,20.75
2015-017307,2015-10-21,17:13:23,spicy_ital,L,supreme,20.75
2015-017308,2015-10-21,17:14:19,pep_msh_pep,S,classic,11
2015-017308,2015-10-21,17:14:19,ital_supr,M,supreme,16.5
2015-017308,2015-10-21,17:14:19,classic_dlx,M,classic,16
2015-017309,2015-10-21,17:55:57,pep_msh_pep,L,classic,17.5
2015-017310,2015-10-21,17:59:40,ckn_pesto,S,chicken,12.75
2015-017310,2015-10-21,17:59:40,classic_dlx,M,classic,16
2015-017310,2015-10-21,17:59:40,ckn_pesto,L,chicken,20.75
2015-017310,2015-10-21,17:59:40,pep_msh_pep,L,classic,17.5
2015-017311,2015-10-21,18:19:17,ckn_alfredo,M,chicken,16.75
2015-017312,2015-10-21,18:31:16,four_cheese,L,veggie,17.95
2015-017313,2015-10-21,18:42:05,classic_dlx,M,classic,16
2015-017313,2015-10-21,18:42:05,cali_ckn,M,chicken,16.75
2015-017314,2015-10-21,18:51:17,pepperoni,M,classic,12.5
2015-017314,2015-10-21,18:51:17,spin_pesto,S,veggie,12.5
2015-017314,2015-10-21,18:51:17,calabrese,S,supreme,12.25
2015-017315,2015-10-21,18:56:11,sicilian,M,supreme,16.25
2015-017315,2015-10-21,18:56:11,veggie_veg,S,veggie,12
2015-017316,2015-10-21,19:00:13,cali_ckn,M,chicken,16.75
2015-017317,2015-10-21,19:28:24,pepperoni,L,classic,15.25
2015-017317,2015-10-21,19:28:24,classic_dlx,S,classic,12
2015-017318,2015-10-21,19:29:49,big_meat,S,classic,12
2015-017318,2015-10-21,19:29:49,calabrese,M,supreme,16.25
2015-017318,2015-10-21,19:29:49,sicilian,S,supreme,12.25
2015-017318,2015-10-21,19:29:49,cali_ckn,M,chicken,16.75
2015-017319,2015-10-21,19:31:51,spicy_ital,M,supreme,16.5
2015-017319,2015-10-21,19:31:51,spicy_ital,L,supreme,20.75
2015-017319,2015-10-21,19:31:51,ckn_pesto,L,chicken,20.75
2015-017319,2015-10-21,19:31:51,cali_ckn,L,chicken,20.75
2015-017320,2015-10-21,19:57:15,ckn_pesto,M,chicken,16.75
2015-017320,2015-10-21,19:57:15,thai_ckn,M,chicken,16.75
2015-017321,2015-10-21,20:03:33,spicy_ital,L,supreme,20.75
2015-017321,2015-10-21,20:03:33,thai_ckn,L,chicken,20.75
2015-017322,2015-10-21,20:27:34,calabrese,L,supreme,20.25
2015-017323,2015-10-21,20:55:12,classic_dlx,S,classic,12
2015-017324,2015-10-21,21:20:21,thai_ckn,S,chicken,12.75
2015-017324,2015-10-21,21:20:21,big_meat,S,classic,12
2015-017325,2015-10-21,21:59:29,hawaiian,S,classic,10.5
2015-017326,2015-10-21,22:06:44,spinach_fet,M,veggie,16
2015-017326,2015-10-21,22:06:44,the_greek,XL,classic,25.5
2015-017326,2015-10-21,22:06:44,southw_ckn,M,chicken,16.75
2015-017326,2015-10-21,22:06:44,ital_supr,S,supreme,12.5
2015-017327,2015-10-21,22:08:59,thai_ckn,L,chicken,20.75
2015-017327,2015-10-21,22:08:59,ital_cpcllo,M,classic,16
2015-017327,2015-10-21,22:08:59,ckn_alfredo,M,chicken,16.75
2015-017327,2015-10-21,22:08:59,thai_ckn,M,chicken,16.75
2015-017328,2015-10-21,22:14:24,ital_supr,M,supreme,16.5
2015-017328,2015-10-21,22:14:24,mexicana,L,veggie,20.25
2015-017328,2015-10-21,22:14:24,cali_ckn,L,chicken,20.75
2015-017328,2015-10-21,22:14:24,prsc_argla,L,supreme,20.75
2015-017329,2015-10-21,22:21:23,peppr_salami,L,supreme,20.75
2015-017329,2015-10-21,22:21:23,pep_msh_pep,L,classic,17.5
2015-017330,2015-10-22,11:32:06,pepperoni,M,classic,12.5
2015-017330,2015-10-22,11:32:06,sicilian,L,supreme,20.25
2015-017330,2015-10-22,11:32:06,cali_ckn,L,chicken,20.75
2015-017331,2015-10-22,11:39:58,green_garden,S,veggie,12
2015-017331,2015-10-22,11:39:58,hawaiian,M,classic,13.25
2015-017331,2015-10-22,11:39:58,bbq_ckn,S,chicken,12.75
2015-017331,2015-10-22,11:39:58,pepperoni,M,classic,12.5
2015-017332,2015-10-22,11:51:48,calabrese,M,supreme,16.25
2015-017332,2015-10-22,11:51:48,ital_veggie,S,veggie,12.75
2015-017333,2015-10-22,11:53:12,napolitana,S,classic,12
2015-017333,2015-10-22,11:53:12,big_meat,S,classic,12
2015-017333,2015-10-22,11:53:12,four_cheese,L,veggie,17.95
2015-017333,2015-10-22,11:53:12,mediterraneo,L,veggie,20.25
2015-017334,2015-10-22,11:58:38,mexicana,L,veggie,20.25
2015-017334,2015-10-22,11:58:38,ital_cpcllo,L,classic,20.5
2015-017334,2015-10-22,11:58:38,napolitana,M,classic,16
2015-017334,2015-10-22,11:58:38,green_garden,S,veggie,12
2015-017335,2015-10-22,12:14:31,brie_carre,S,supreme,23.65
2015-017335,2015-10-22,12:14:31,soppressata,S,supreme,12.5
2015-017335,2015-10-22,12:14:31,classic_dlx,L,classic,20.5
2015-017335,2015-10-22,12:14:31,classic_dlx,M,classic,16
2015-017335,2015-10-22,12:14:31,soppressata,L,supreme,20.75
2015-017336,2015-10-22,12:24:21,the_greek,L,classic,20.5
2015-017337,2015-10-22,12:28:57,classic_dlx,M,classic,16
2015-017337,2015-10-22,12:28:57,veggie_veg,L,veggie,20.25
2015-017337,2015-10-22,12:28:57,four_cheese,L,veggie,17.95
2015-017337,2015-10-22,12:28:57,southw_ckn,M,chicken,16.75
2015-017337,2015-10-22,12:28:57,thai_ckn,L,chicken,20.75
2015-017338,2015-10-22,12:29:40,ital_cpcllo,L,classic,20.5
2015-017339,2015-10-22,12:55:33,pepperoni,L,classic,15.25
2015-017340,2015-10-22,13:04:32,ital_veggie,M,veggie,16.75
2015-017340,2015-10-22,13:04:32,thai_ckn,S,chicken,12.75
2015-017340,2015-10-22,13:04:32,thai_ckn,M,chicken,16.75
2015-017341,2015-10-22,13:11:26,sicilian,L,supreme,20.25
2015-017341,2015-10-22,13:11:26,bbq_ckn,L,chicken,20.75
2015-017342,2015-10-22,13:13:58,big_meat,S,classic,12
2015-017343,2015-10-22,13:14:44,southw_ckn,L,chicken,20.75
2015-017343,2015-10-22,13:14:44,the_greek,M,classic,16
2015-017343,2015-10-22,13:14:44,mexicana,L,veggie,20.25
2015-017343,2015-10-22,13:14:44,five_cheese,L,veggie,18.5
2015-017343,2015-10-22,13:14:44,spicy_ital,M,supreme,16.5
2015-017343,2015-10-22,13:14:44,peppr_salami,L,supreme,20.75
2015-017343,2015-10-22,13:14:44,peppr_salami,L,supreme,20.75
2015-017343,2015-10-22,13:14:44,peppr_salami,M,supreme,16.5
2015-017344,2015-10-22,13:20:05,pepperoni,S,classic,9.75
2015-017344,2015-10-22,13:20:05,cali_ckn,M,chicken,16.75
2015-017345,2015-10-22,13:21:08,sicilian,S,supreme,12.25
2015-017346,2015-10-22,13:21:29,calabrese,M,supreme,16.25
2015-017346,2015-10-22,13:21:29,spicy_ital,M,supreme,16.5
2015-017346,2015-10-22,13:21:29,cali_ckn,L,chicken,20.75
2015-017346,2015-10-22,13:21:29,veggie_veg,M,veggie,16
2015-017346,2015-10-22,13:21:29,sicilian,L,supreme,20.25
2015-017346,2015-10-22,13:21:29,spicy_ital,M,supreme,16.5
2015-017347,2015-10-22,13:37:28,mediterraneo,M,veggie,16
2015-017348,2015-10-22,14:06:17,calabrese,M,supreme,16.25
2015-017348,2015-10-22,14:06:17,veggie_veg,L,veggie,20.25
2015-017349,2015-10-22,14:22:41,classic_dlx,L,classic,20.5
2015-017349,2015-10-22,14:22:41,five_cheese,L,veggie,18.5
2015-017350,2015-10-22,14:39:15,big_meat,S,classic,12
2015-017350,2015-10-22,14:39:15,veggie_veg,M,veggie,16
2015-017350,2015-10-22,14:39:15,napolitana,S,classic,12
2015-017350,2015-10-22,14:39:15,peppr_salami,L,supreme,20.75
2015-017351,2015-10-22,14:40:52,ital_cpcllo,L,classic,20.5
2015-017351,2015-10-22,14:40:52,thai_ckn,M,chicken,16.75
2015-017351,2015-10-22,14:40:52,peppr_salami,L,supreme,20.75
2015-017351,2015-10-22,14:40:52,sicilian,S,supreme,12.25
2015-017352,2015-10-22,15:03:06,bbq_ckn,L,chicken,20.75
2015-017352,2015-10-22,15:03:06,pepperoni,M,classic,12.5
2015-017352,2015-10-22,15:03:06,the_greek,M,classic,16
2015-017353,2015-10-22,15:03:59,four_cheese,L,veggie,17.95
2015-017354,2015-10-22,15:34:57,cali_ckn,M,chicken,16.75
2015-017355,2015-10-22,15:43:23,bbq_ckn,M,chicken,16.75
2015-017356,2015-10-22,16:04:53,four_cheese,M,veggie,14.75
2015-017357,2015-10-22,16:05:17,pep_msh_pep,L,classic,17.5
2015-017357,2015-10-22,16:05:17,big_meat,S,classic,12
2015-017358,2015-10-22,16:10:03,mexicana,L,veggie,20.25
2015-017358,2015-10-22,16:10:03,ital_veggie,M,veggie,16.75
2015-017358,2015-10-22,16:10:03,calabrese,L,supreme,20.25
2015-017359,2015-10-22,16:13:22,spicy_ital,L,supreme,20.75
2015-017360,2015-10-22,16:40:00,napolitana,M,classic,16
2015-017360,2015-10-22,16:40:00,ital_veggie,S,veggie,12.75
2015-017360,2015-10-22,16:40:00,hawaiian,L,classic,16.5
2015-017360,2015-10-22,16:40:00,mexicana,M,veggie,16
2015-017361,2015-10-22,16:52:28,prsc_argla,M,supreme,16.5
2015-017361,2015-10-22,16:52:28,spicy_ital,S,supreme,12.5
2015-017361,2015-10-22,16:52:28,green_garden,M,veggie,16
2015-017361,2015-10-22,16:52:28,napolitana,M,classic,16
2015-017362,2015-10-22,17:20:02,cali_ckn,M,chicken,16.75
2015-017362,2015-10-22,17:20:02,spicy_ital,M,supreme,16.5
2015-017362,2015-10-22,17:20:02,sicilian,S,supreme,12.25
2015-017362,2015-10-22,17:20:02,southw_ckn,L,chicken,20.75
2015-017363,2015-10-22,17:20:13,ital_supr,M,supreme,16.5
2015-017363,2015-10-22,17:20:13,mexicana,L,veggie,20.25
2015-017364,2015-10-22,17:25:57,calabrese,M,supreme,16.25
2015-017364,2015-10-22,17:25:57,spin_pesto,S,veggie,12.5
2015-017364,2015-10-22,17:25:57,classic_dlx,S,classic,12
2015-017364,2015-10-22,17:25:57,pepperoni,S,classic,9.75
2015-017365,2015-10-22,17:29:42,pepperoni,S,classic,9.75
2015-017365,2015-10-22,17:29:42,prsc_argla,L,supreme,20.75
2015-017366,2015-10-22,17:49:42,five_cheese,L,veggie,18.5
2015-017367,2015-10-22,18:01:48,ital_supr,L,supreme,20.75
2015-017367,2015-10-22,18:01:48,soppressata,S,supreme,12.5
2015-017367,2015-10-22,18:01:48,hawaiian,S,classic,10.5
2015-017367,2015-10-22,18:01:48,ital_supr,S,supreme,12.5
2015-017368,2015-10-22,18:20:49,spinach_fet,S,veggie,12
2015-017368,2015-10-22,18:20:49,thai_ckn,M,chicken,16.75
2015-017369,2015-10-22,18:27:43,classic_dlx,L,classic,20.5
2015-017369,2015-10-22,18:27:43,cali_ckn,M,chicken,16.75
2015-017369,2015-10-22,18:27:43,pepperoni,L,classic,15.25
2015-017370,2015-10-22,18:31:11,ital_cpcllo,S,classic,12
2015-017370,2015-10-22,18:31:11,bbq_ckn,L,chicken,20.75
2015-017371,2015-10-22,18:50:01,soppressata,S,supreme,12.5
2015-017371,2015-10-22,18:50:01,pepperoni,M,classic,12.5
2015-017372,2015-10-22,18:57:19,ital_supr,L,supreme,20.75
2015-017372,2015-10-22,18:57:19,thai_ckn,L,chicken,20.75
2015-017372,2015-10-22,18:57:19,sicilian,S,supreme,12.25
2015-017373,2015-10-22,19:03:45,pepperoni,L,classic,15.25
2015-017373,2015-10-22,19:03:45,cali_ckn,M,chicken,16.75
2015-017374,2015-10-22,19:10:58,veggie_veg,M,veggie,16
2015-017375,2015-10-22,19:31:27,ital_cpcllo,M,classic,16
2015-017375,2015-10-22,19:31:27,the_greek,M,classic,16
2015-017375,2015-10-22,19:31:27,ital_supr,M,supreme,16.5
2015-017375,2015-10-22,19:31:27,ital_veggie,S,veggie,12.75
2015-017376,2015-10-22,19:50:24,bbq_ckn,M,chicken,16.75
2015-017377,2015-10-22,20:10:21,ital_supr,L,supreme,20.75
2015-017377,2015-10-22,20:10:21,ckn_pesto,S,chicken,12.75
2015-017378,2015-10-22,20:13:04,cali_ckn,S,chicken,12.75
2015-017379,2015-10-22,20:20:49,cali_ckn,L,chicken,20.75
2015-017380,2015-10-22,20:54:11,thai_ckn,L,chicken,20.75
2015-017380,2015-10-22,20:54:11,ital_supr,M,supreme,16.5
2015-017380,2015-10-22,20:54:11,veggie_veg,M,veggie,16
2015-017380,2015-10-22,20:54:11,four_cheese,L,veggie,17.95
2015-017381,2015-10-22,20:55:04,mexicana,L,veggie,20.25
2015-017381,2015-10-22,20:55:04,mediterraneo,M,veggie,16
2015-017381,2015-10-22,20:55:04,veggie_veg,M,veggie,16
2015-017381,2015-10-22,20:55:04,four_cheese,M,veggie,14.75
2015-017382,2015-10-22,21:00:45,classic_dlx,S,classic,12
2015-017382,2015-10-22,21:00:45,mexicana,L,veggie,20.25
2015-017383,2015-10-22,21:33:51,calabrese,M,supreme,16.25
2015-017384,2015-10-22,21:36:21,napolitana,L,classic,20.5
2015-017384,2015-10-22,21:36:21,mexicana,S,veggie,12
2015-017384,2015-10-22,21:36:21,spinach_fet,L,veggie,20.25
2015-017384,2015-10-22,21:36:21,four_cheese,L,veggie,17.95
2015-017385,2015-10-22,22:00:44,pep_msh_pep,S,classic,11
2015-017386,2015-10-22,22:06:14,thai_ckn,L,chicken,20.75
2015-017387,2015-10-23,11:56:20,classic_dlx,L,classic,20.5
2015-017388,2015-10-23,12:16:55,the_greek,XL,classic,25.5
2015-017388,2015-10-23,12:16:55,classic_dlx,L,classic,20.5
2015-017389,2015-10-23,12:33:28,five_cheese,L,veggie,18.5
2015-017390,2015-10-23,12:34:44,spinach_supr,S,supreme,12.5
2015-017391,2015-10-23,12:37:28,classic_dlx,S,classic,12
2015-017391,2015-10-23,12:37:28,peppr_salami,L,supreme,20.75
2015-017391,2015-10-23,12:37:28,ckn_alfredo,L,chicken,20.75
2015-017392,2015-10-23,12:37:35,pepperoni,S,classic,9.75
2015-017393,2015-10-23,12:52:36,ckn_pesto,L,chicken,20.75
2015-017394,2015-10-23,12:53:54,pep_msh_pep,M,classic,14.5
2015-017395,2015-10-23,12:56:05,thai_ckn,M,chicken,16.75
2015-017396,2015-10-23,13:03:06,mexicana,L,veggie,20.25
2015-017396,2015-10-23,13:03:06,spicy_ital,L,supreme,20.75
2015-017397,2015-10-23,13:03:38,napolitana,L,classic,20.5
2015-017397,2015-10-23,13:03:38,five_cheese,L,veggie,18.5
2015-017397,2015-10-23,13:03:38,napolitana,S,classic,12
2015-017398,2015-10-23,13:04:06,classic_dlx,S,classic,12
2015-017399,2015-10-23,13:06:53,spicy_ital,L,supreme,20.75
2015-017400,2015-10-23,13:12:08,five_cheese,L,veggie,18.5
2015-017401,2015-10-23,13:13:52,ital_cpcllo,L,classic,20.5
2015-017401,2015-10-23,13:13:52,cali_ckn,S,chicken,12.75
2015-017401,2015-10-23,13:13:52,pep_msh_pep,M,classic,14.5
2015-017401,2015-10-23,13:13:52,ckn_alfredo,M,chicken,16.75
2015-017402,2015-10-23,13:19:41,napolitana,M,classic,16
2015-017402,2015-10-23,13:19:41,ital_supr,L,supreme,20.75
2015-017403,2015-10-23,13:24:52,green_garden,M,veggie,16
2015-017403,2015-10-23,13:24:52,four_cheese,L,veggie,17.95
2015-017403,2015-10-23,13:24:52,prsc_argla,M,supreme,16.5
2015-017403,2015-10-23,13:24:52,spinach_supr,L,supreme,20.75
2015-017404,2015-10-23,13:34:07,pepperoni,S,classic,9.75
2015-017404,2015-10-23,13:34:07,prsc_argla,M,supreme,16.5
2015-017404,2015-10-23,13:34:07,the_greek,S,classic,12
2015-017404,2015-10-23,13:34:07,thai_ckn,L,chicken,20.75
2015-017404,2015-10-23,13:34:07,napolitana,L,classic,20.5
2015-017404,2015-10-23,13:34:07,cali_ckn,L,chicken,20.75
2015-017404,2015-10-23,13:34:07,veggie_veg,M,veggie,16
2015-017404,2015-10-23,13:34:07,bbq_ckn,L,chicken,20.75
2015-017404,2015-10-23,13:34:07,ckn_pesto,S,chicken,12.75
2015-017404,2015-10-23,13:34:07,prsc_argla,L,supreme,20.75
2015-017405,2015-10-23,13:47:46,ital_cpcllo,M,classic,16
2015-017406,2015-10-23,13:52:32,napolitana,M,classic,16
2015-017407,2015-10-23,13:52:36,spinach_fet,S,veggie,12
2015-017407,2015-10-23,13:52:36,spin_pesto,M,veggie,16.5
2015-017408,2015-10-23,14:07:26,big_meat,S,classic,12
2015-017409,2015-10-23,14:18:03,ckn_pesto,M,chicken,16.75
2015-017409,2015-10-23,14:18:03,the_greek,XL,classic,25.5
2015-017409,2015-10-23,14:18:03,ital_veggie,M,veggie,16.75
2015-017409,2015-10-23,14:18:03,pepperoni,S,classic,9.75
2015-017410,2015-10-23,14:19:40,cali_ckn,M,chicken,16.75
2015-017410,2015-10-23,14:19:40,ital_supr,L,supreme,20.75
2015-017410,2015-10-23,14:19:40,sicilian,S,supreme,12.25
2015-017410,2015-10-23,14:19:40,bbq_ckn,L,chicken,20.75
2015-017411,2015-10-23,15:00:58,mediterraneo,L,veggie,20.25
2015-017411,2015-10-23,15:00:58,mediterraneo,S,veggie,12
2015-017411,2015-10-23,15:00:58,ital_supr,L,supreme,20.75
2015-017411,2015-10-23,15:00:58,sicilian,S,supreme,12.25
2015-017412,2015-10-23,15:04:07,classic_dlx,M,classic,16
2015-017412,2015-10-23,15:04:07,pepperoni,M,classic,12.5
2015-017412,2015-10-23,15:04:07,calabrese,L,supreme,20.25
2015-017413,2015-10-23,15:26:12,peppr_salami,L,supreme,20.75
2015-017413,2015-10-23,15:26:12,pepperoni,L,classic,15.25
2015-017414,2015-10-23,15:53:06,ital_veggie,S,veggie,12.75
2015-017414,2015-10-23,15:53:06,veggie_veg,L,veggie,20.25
2015-017414,2015-10-23,15:53:06,mediterraneo,S,veggie,12
2015-017415,2015-10-23,15:58:39,classic_dlx,S,classic,12
2015-017415,2015-10-23,15:58:39,green_garden,M,veggie,16
2015-017416,2015-10-23,16:05:02,spicy_ital,L,supreme,20.75
2015-017417,2015-10-23,16:12:53,ital_supr,M,supreme,16.5
2015-017417,2015-10-23,16:12:53,brie_carre,S,supreme,23.65
2015-017418,2015-10-23,16:18:00,veggie_veg,M,veggie,16
2015-017418,2015-10-23,16:18:00,prsc_argla,L,supreme,20.75
2015-017418,2015-10-23,16:18:00,peppr_salami,M,supreme,16.5
2015-017418,2015-10-23,16:18:00,hawaiian,L,classic,16.5
2015-017419,2015-10-23,16:32:57,hawaiian,S,classic,10.5
2015-017420,2015-10-23,16:39:18,pepperoni,S,classic,9.75
2015-017421,2015-10-23,16:48:44,brie_carre,S,supreme,23.65
2015-017421,2015-10-23,16:48:44,southw_ckn,S,chicken,12.75
2015-017422,2015-10-23,16:59:18,soppressata,L,supreme,20.75
2015-017422,2015-10-23,16:59:18,four_cheese,M,veggie,14.75
2015-017422,2015-10-23,16:59:18,mexicana,L,veggie,20.25
2015-017423,2015-10-23,17:03:37,napolitana,L,classic,20.5
